orig_index,username,created_at,tweet,verdict
2870,NsanzimanaEdson,2021-09-18 20:18:51+00:00,@RwandaHealth Imana ibakire mubayo kdi natwe dusigaye dukomeze gukaza ubwirinzi kuko covid19 ikomeje kuduhekura.,INVALID
2871,_QuePasaChica_,2021-09-18 20:16:46+00:00,"Okay lang kung ayaw nilang magpabakuna dahil hindi naman sila pinipilit na turukan eh.

Walang COVID19? Sige, sabi nyo eh. Pinagloloko lang kayo ng buong mundo noh. Kawawa naman kayo. Buti nalang at gising na kayo noh.

Sige, ituloy nyo lang yan. https://t.co/U81pQdNa9q",MOSTLY_FALSE
2875,NKUNDIMANAEUGEN,2021-09-18 20:02:14+00:00,"RT @KicukiroDistr: Aka kanya:Mwakurikira ikiganiro ""Umuhuza Business Show"" kuri @btntvrwanda cyibanze ku nsanganyamatsiko igira iti ""KurwanÃ¢â‚¬Â¦",INVALID
2876,ABSCBNNews,2021-09-18 20:00:01+00:00,"DOH di pa nakikita ang peak ng #COVID19 cases sa Metro Manila

https://t.co/yNTDEPy3xi",TRUE
2880,AngelMutabaruka,2021-09-18 19:23:42+00:00,Amazi amaze iminsi yarabuze i Nyamirambo sinzi uko #covid19 izarwanywa... @wasac_rwanda musobanure icyabaye... @RwandaInfra @CityofKigali @Nyarugenge,INVALID
2881,KicukiroDistr,2021-09-18 19:12:24+00:00,Muri iki kiganiro Umunyamabanga Nshingwabikorwa @GatengaSector MUGISHA Emmanuel yagarutse cyane ku bikorwa bitandukanye bisaba abantu kutirara no kutadohohoka ku mabwiriza yo kwirinda #COVID19 birimo ubutumwa buhoraho butangirwa ahahurira abantu benshi no gusaba abantu kwikingiza https://t.co/PUNTFjOZio,INVALID
2882,sir_damas,2021-09-18 19:08:36+00:00,Twitabire kwikingiza #COVID19 kuko  #InkingoNiUbuzima. #Rwanda #Sindohoka https://t.co/E3NIDVmIDC,INVALID
2885,KicukiroDistr,2021-09-18 18:56:32+00:00,"Aka kanya:Mwakurikira ikiganiro ""Umuhuza Business Show"" kuri @btntvrwanda cyibanze ku nsanganyamatsiko igira iti ""Kurwanya #Covid19 tuzamura iterambere ry'igihugu"" gitangwa na 

-Migisha Emmanuel: Umunyamabanga Nshingwabikorwa/Gatenga
- Kayitesi Pauline:Umukuru w'Umudugudu/Rugali https://t.co/7uzUnHvoC4",INVALID
2886,AbanteNews,2021-09-18 18:45:00+00:00,"Wala umanong senyales na nagpapakita na bumababa ang kaso ng COVID-19 sa bansa dahil 94 lugar sa Pilipinas ang nananatiling mataas ang kaso.
https://t.co/vkEmXTpzre
#TunayNaTabloidista 
#AbanteNews
#COVID19",TRUE
2887,Ole_Moloto_,2021-09-18 18:13:11+00:00,RT @Ngwato10111: Le covid19 re e hlola ka lengana monna Mila.,INVALID
2889,Ngwato10111,2021-09-18 18:06:16+00:00,Le covid19 re e hlola ka lengana monna Mila. https://t.co/is6Avja4fT,INVALID
2891,herulerna,2021-09-18 17:23:14+00:00,"Hahaha, hilarious! #vaccine #COVID19 https://t.co/PndfE6z6N6",INVALID
2894,DcTuensang,2021-09-18 17:09:04+00:00,"RT @HealthNagaland: #COVID19 Fresh Positive: 60 on 18th September, 2021

Dimapur: 20
Kohima: 12
Mokokchung: 1
Peren: 1
Phek: 5
Tuensang: 21Ã¢â‚¬Â¦",INVALID
2895,shirley1temple,2021-09-18 17:07:11+00:00,$OCGN Ã°Å¸â€™Â¯Ã¢â‚¬Â¼Ã¯Â¸Â #Covaxin #COVID19 https://t.co/wIE8ZBASs6,INVALID
2896,carlmayor88,2021-09-18 17:00:20+00:00,"RT @HotMenFantasy: Ã°Å¸""Â¥RT for #Str8 Gwapo na kumakantot ng #Beki! #hunk #alterpinoy #alterph #altermnl #alterworld #alterphilippines #Gay #SexÃ¢â‚¬Â¦",INVALID
2897,elysebeth_,2021-09-18 17:00:02+00:00,"RT @News5PH: JUST IN | Nakarating na sa bansa ang karagdagang 961,000 doses ng Moderna #COVID19 vaccine. https://t.co/Fh2Doxmadl",TRUE
2898,DZMMTeleRadyo,2021-09-18 17:00:00+00:00,Ilang LGUs nakahanda para sa #COVID19 vaccination registration ng mga bata #COVID19VaccinePH https://t.co/u66MZA4x0o,TRUE
2904,RenedBO,2021-09-18 16:47:56+00:00,"RT @HotMenFantasy: Part 2/3: #HotDad Alex Fabregas, #Kantot Putukan sa PWET Ã°Å¸Ââ€ Ã°Å¸Ââ€˜Ã°Å¸â€™Â¦ Follow &amp; RT for more HOT VIDEOS. #alterpinoy #alterph #alteÃ¢â‚¬Â¦",INVALID
2908,gigaigurlmd,2021-09-18 16:37:38+00:00,"@fakyoto Hirap umintindi ng logic yan o ayaw lng umintindi. May selective amnesia, nakalimutan ang Covid19 pandemic. Pansinin mo puro COA ng COA ang focus, walang binabanggit na context ukol sa pandemya. Tsk, mahirap makipag-usap sa nagpupumilit maging tanga o troll na nagpo-propaganda.Ã°Å¸â„¢â€ž",INVALID
2909,RenedBO,2021-09-18 16:35:45+00:00,"RT @HotMenFantasy: Part 1/4: Ganitong #malibog #Daddy #Afam ba gusto mo? Ã°Å¸""Â¥ FOLLOW &amp; RT for MORE HOT VIDEOS! #alterpinoy #alterph #altermnlÃ¢â‚¬Â¦",INVALID
2910,RenedBO,2021-09-18 16:35:42+00:00,"RT @HotMenFantasy: Part 2/4: Ganitong #malibog #Daddy #Afam ba gusto mo? Ã°Å¸""Â¥ FOLLOW &amp; RT for MORE HOT VIDEOS! #alterpinoy #alterph #altermnlÃ¢â‚¬Â¦",INVALID
2911,RenedBO,2021-09-18 16:35:38+00:00,"RT @HotMenFantasy: Part 3/4: Ganitong #malibog #Daddy #Afam ba gusto mo? Ã°Å¸""Â¥ FOLLOW &amp; RT for MORE HOT VIDEOS! #alterpinoy #alterph #altermnlÃ¢â‚¬Â¦",INVALID
2912,RenedBO,2021-09-18 16:35:34+00:00,"RT @HotMenFantasy: Part 4/4: Ganitong #malibog #Daddy #Afam ba gusto mo? Ã°Å¸""Â¥ FOLLOW &amp; RT for MORE HOT VIDEOS! #alterpinoy #alterph #altermnlÃ¢â‚¬Â¦",INVALID
2913,RenedBO,2021-09-18 16:35:21+00:00,RT @HotMenFantasy: Part2/2: Swerteng #Bakla naka-#BJ &amp; #kantot ng #Str8 #Hunk #Daddy! FOLLOW &amp; RT for MORE HOT VIDEOS! #alterpinoy #alterphÃ¢â‚¬Â¦,INVALID
2918,CervanoKristel,2021-09-18 16:17:31+00:00,"Kamiss naman, nung wala pang Covid19 Ã°Å¸Â¤Â¦
#TIMEMACHINEPLEASE Ã°Å¸Ëœâ€¡Ã¢â‚¬Â¼Ã¯Â¸Â https://t.co/UdiguWqMSX",INVALID
2930,HAPEEUS,2021-09-18 15:35:30+00:00,"RT @HotMenFantasy: Sarap!!! Ã°Å¸""Â¥Ã°Å¸""Â¥Ã°Å¸""Â¥ #HomeQuarantine #COVID19",INVALID
2938,TJDRRR,2021-09-18 15:34:31+00:00,lahat ng nakakain ko ngayon walang lasa hahahahaha covid19 inda hauz!!,INVALIDT
2944,TVPatrol,2021-09-18 15:30:00+00:00,"Face shield posibleng mas nakasasagap ng virus, ayon sa engineer; ilang doktor may sagot #COVID19 https://t.co/cy8yQLkMVX",TRUE
2945,CastanedaDamaso,2021-09-18 15:29:49+00:00,"RT @kaCebuana: Magpabakuna na ka-Cebuana para hindi na tumaas pa ang kaso ng may severe #COVID19 sa ating bansa. Stay safe, Ka-Cebuana! httÃ¢â‚¬Â¦",TRUE
2954,ABSCBNNews,2021-09-18 15:15:00+00:00,"Face shield posibleng mas nakasasagap ng virus, ayon sa engineer; ilang doktor may sagot #COVID19 

https://t.co/nU8qr93ajT",TRUE
2955,aneja_rinku,2021-09-18 15:12:32+00:00,"RT @DSSNewsUpdates: FOOD BANK: RATION DISTRIBUTION BY DERA SACHA SAUDA VOLUNTEERS | NAGPUR, MAHARASHTRA
#SaintGurmeetRamRahimJi #DeraSachaSÃ¢â‚¬Â¦",INVALID
2964,TVPatrol,2021-09-18 15:00:03+00:00,Kapasidad sa pag-iisyu ng yellow card sa Bureau of Quarantine satellite offices pinalawak #COVID19VaccinePH #COVID19 https://t.co/01hHHxP7UN,TRUE
2968,ABSCBNNews,2021-09-18 14:58:07+00:00,"JUST IN: Dumating na sa Pilipinas ngayong Sabado ang karagdagang doses ng bakuna kontra #COVID19 na Sputnik V. #COVID19VaccinePH 

BASAHIN ang kaugnay na ulat: https://t.co/l3ranA52Of https://t.co/rj1aIIrCiS",TRUE
2971,zackharrylevy,2021-09-18 14:42:05+00:00,@gluteusmax_1405 I see a Covid19 positive patient right here... walang sense of taste... charot hahahahaha grabe ka namannnnn hahaha mas masarap naman twister fries kaysa sa bland na fries ng jollibee Ã°Å¸Â¥Âº,INVALID
2975,tvwestUG,2021-09-18 14:24:11+00:00,"RT @radiowestug: #YouthVibe || @kkanyesigye1 

Tukaakoraki kwenda ngu eminyeeto eyehare ebikorwa bibi ebiriyo nibigihikaho nk'okutwara endaÃ¢â‚¬Â¦",INVALID
2977,tatancast,2021-09-18 14:20:32+00:00,@braniacthoughts Para saan? Taguan ng covid19?,INVALID
2979,JynxDiaz,2021-09-18 14:13:01+00:00,"RT @ABSCBNNews: Nursing attendant sa Cotabato namatay sa #COVID19

https://t.co/xGnyalX5Ub",TRUE
2980,suskupo10,2021-09-18 14:10:47+00:00,"RT @dzrhnews: Public health expert at dating NTF adviser against #COVID19 @DrTonyLeachon, naniniwalang dapat simulan na ang paghahanda ng bÃ¢â‚¬Â¦",TRUE
2981,Lobrigasmriego,2021-09-18 14:09:53+00:00,My MomÃ°Å¸ËœÂ­and brother also positive on covid19 Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸Â¥ÂºÃ°Å¸ËœÂ­Ã°Å¸Â¥ÂºÃ°Å¸Â¥Âº please lord pagalingin niyu na po silaÃ°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸Â¥Âº nakaka aning na SOBRA sobra alam kong pagsubok at may katapusan Ã°Å¸â„¢Â,INVALID
2982,radiowestug,2021-09-18 14:09:07+00:00,"#YouthVibe || @kkanyesigye1 

Tukaakoraki kwenda ngu eminyeeto eyehare ebikorwa bibi ebiriyo nibigihikaho nk'okutwara enda ziteetekateekirwe omu bwiire obu obwa #Covid19?

#GambaMpurire https://t.co/iloTIqPkNP",INVALID
2992,rejabuel,2021-09-18 13:53:47+00:00,"WE WILL. Claim it!Ã°Å¸â„¢ÂÃ°Å¸â€™Â¯ COVID19 alis kana sa buhay naming lahat, yung walang pangamba at may mawawalan ng buhay ng dahil sayo. Lord, ipamagitan mo kami sa Ama dinggin ang aming mga panaglangin. AmenÃ°Å¸â„¢ÂÃ°Å¸Ëœâ€¡Ã°Å¸â€™â„¢ https://t.co/dsI93NAGGB",INVALID
2998,ABSCBNNews,2021-09-18 13:45:00+00:00,"Nursing attendant sa Cotabato namatay sa #COVID19

https://t.co/xGnyalX5Ub",TRUE
3006,TVPatrol,2021-09-18 13:30:00+00:00,Ilang LGUs nakahanda para sa #COVID19 vaccination registration ng mga bata #COVID19VaccinePH https://t.co/ZuJWY1mDxH,TRUE
3008,jazmasigan_2,2021-09-18 13:24:47+00:00,"RT @ABSCBNNews: SPMC sa Davao City puno na; moderate, critical #COVID19 cases lang muna tatanggapin

https://t.co/n1jTx6zLcK",TRUE
3010,alferIsMeh,2021-09-18 13:22:28+00:00,RT @patrickstaryow: yung nawala na yung covid19 at nakalabas ka na ng bahay https://t.co/lZOr4cUJqt,FALSE
3018,Kiel51996032,2021-09-18 13:15:06+00:00,"RT @HotMenFantasy: Kantot tambay! Ã°Å¸""Â¥Ã°Å¸Ââ€ Ã°Å¸Ââ€˜  #alterpinoy #alterph #altermnl #alterworld #alterphilippines #barako #Gay #Sex #COVID19 #libog #kantÃ¢â‚¬Â¦",INVALID
3020,Kiel51996032,2021-09-18 13:14:53+00:00,"RT @HotMenFantasy: Shhh, atin2 lng toh #Kuya Ã°Å¸""Â¥Ã°Å¸Ââ€ Ã¢Å“Å Ã°Å¸ÂÂ¼Ã°Å¸â€™Â¦#alterpinoy #alterph #altermnl #alterworld #alterphilippines #barako #Gay #Sex #COVID19 #Ã¢â‚¬Â¦",INVALID
3021,Kiel51996032,2021-09-18 13:14:48+00:00,"RT @HotMenFantasy: #SexyDance ni Kuya, sherep! Ã°Å¸""Â¥Ã°Å¸""Â¥Ã°Å¸""Â¥#alterpinoy #alterph #altermnl #alterworld #alterphilippines #barako #Gay #Sex #COVID19 #Ã¢â‚¬Â¦",INVALID
3036,Zanely5,2021-09-18 13:04:43+00:00,@RR05203049 @ivanroblas @DocPaaaul Nabasa ko naman gawa gawa lang daw ng gobyerno ang Covid19Ã°Å¸â€™Â©,FALSE
3039,youngyoongi93,2021-09-18 12:58:34+00:00,"@lovrygth Kasi mga kakilala kong nagpa vaccine mga namatay na Ã°Å¸ËœÅ¾ I know they alr said vaccine doesnÃ¢â‚¬â„¢t really prevent u from getting covid19 but just lessen the severe effect pero bakit mas pinalala pa dahil natuluyan. Iba iba effect sa bawat tao. Sa iba ok sa iba hnd,it means unpredictable",MOSTLY_FALSE
3040,reivensntg,2021-09-18 12:56:07+00:00,Ã°Å¸Å’ÂµÃ°Å¸Å’ÂµÃ°Å¸Å’ÂµCactus para sa mga nandidiri sa mga RECOVERED NA SA COVID19,INVALID
3045,viralvideovlogs,2021-09-18 12:30:07+00:00,"RT @Sentinel_Assam: AMCH Principal Dr Sanjib Kakoti Airlifted To Guwahati After He Infected With Covid-19
@AMCHDibrugarh 
#principal 
#COVIÃ¢â‚¬Â¦",INVALID
3046,Sentinel_Assam,2021-09-18 12:30:06+00:00,"AMCH Principal Dr Sanjib Kakoti Airlifted To Guwahati After He Infected With Covid-19
@AMCHDibrugarh 
#principal 
#COVID19 
https://t.co/FCyzir752K",INVALID
3051,WillyGaleon2,2021-09-18 12:17:40+00:00,RT @TVPatrol: Ikinakasa na ng pamahalaang panlungsod ng San Juan ang registration para sa pagbabakuna ng mga menor de edad kontra #COVID19.Ã¢â‚¬Â¦,TRUE
3059,HealthNagaland,2021-09-18 12:12:13+00:00,"#COVID19 Fresh Positive: 60 on 18th September, 2021

Dimapur: 20
Kohima: 12
Mokokchung: 1
Peren: 1
Phek: 5
Tuensang: 21

#FlattenTheCurve #TogetherWeCan  #NagalandAgainstCovid @CmoNagaland @pangnyu  @MyGovNagaland  @dipr_nagaland @airnews_kohima @ddnewskohima @PIBKohima",INVALID
3066,TVPatrol,2021-09-18 12:00:06+00:00,Ikinakasa na ng pamahalaang panlungsod ng San Juan ang registration para sa pagbabakuna ng mga menor de edad kontra #COVID19. #COVID19VaccinePH https://t.co/DJOrD3Eu8X,TRUE
3067,TVPatrol,2021-09-18 11:59:36+00:00,"Isa't kalahating taon nang polisiya ang pagsusuot ng face shield pero hanggang ngayon, pinagtatalunan pa rin kung napipigilan ba talaga nito ang pagkalat ng #coronavirus.

Sa iyong palagay, dapat bang ituloy pa ang pagsusuot ng face shield? #OpinyonMoShareMo #COVID19 https://t.co/8eGIRRYTSp",TRUE
3070,stemwita,2021-09-18 11:48:55+00:00,"RT @usembassytz: Ukweli Kuhusu Chanjo

#UVIKO19
#COVID19 https://t.co/QVFygfpWEm",INVALID
3072,zwiYWJqourMuEh7,2021-09-18 11:46:50+00:00,COVID-19 Morbidity in Kanagawa  (updated on 2021-09-18) #COVID19 https://t.co/XKCpAzdoEc,INVALID
3074,usembassytz,2021-09-18 11:45:32+00:00,"Ukweli Kuhusu Chanjo

#UVIKO19
#COVID19 https://t.co/QVFygfpWEm",INVALID
3078,VandaMerrillii,2021-09-18 11:39:28+00:00,@AnjoMendoza10 prayers of healing sent. Ang mahalaga nakapag bakuna ka po. And nalaman mo agad na meron kang COVID19. And ma-advisan ka ng dr kung ano ang mga dapat gawin.,MOSTLY_TRUE
3079,NumPadate,2021-09-18 11:29:42+00:00,RT @News5PH: Buo ang suporta ni Sen. Panfilo Lacson sa isinasagawang imbestigasyon ng Senado ukol sa umano'y iregularidad sa pagbili ng pamÃ¢â‚¬Â¦,TRUE
3081,quiapochurch,2021-09-18 11:24:49+00:00,18 Setyembre (Saturday) 7:30 P.M. | #OratioImperata para sa #Covid19 #OnlineRosary https://t.co/2SEEcgWcGl,INVALID
3082,Karinaigv2,2021-09-18 11:18:30+00:00,RT @DZMMTeleRadyo: DOH di pa nakikita ang peak ng #COVID19 cases sa Metro Manila https://t.co/6npCNlUcap,MOSTLY_TRUE
3083,ABSCBNNews,2021-09-18 11:17:47+00:00,"RT @TVPatrol: Nagpositibo sa #COVID19 si Manila Archbishop Jose Cardinal Advincula.

Maliban sa sinat, wala nang nararamdamang ibang sintomÃ¢â‚¬Â¦",TRUE
3084,oyDeyb,2021-09-18 11:16:10+00:00,naks takot sa devil na naghe-hail mary tas sa covid19 variants hinde,INVALID
3093,TVPatrol,2021-09-18 11:05:22+00:00,"Nagpositibo sa #COVID19 si Manila Archbishop Jose Cardinal Advincula.

Maliban sa sinat, wala nang nararamdamang ibang sintomas ang arsobispo.

Get well soon, Cardinal! https://t.co/HKoCnAgOlC",TRUE
3099,TVPatrol,2021-09-18 11:02:59+00:00,"Iginiit ng Department of Health na posibleng hindi pa naaabot ang tuktok ng surge ng #COVID19 cases sa bansa.

Ito'y sa kabila ng nakikitang pagbaba ng 'COVID indicators' sa National Capital Region. https://t.co/XdxpS9Dk53",MOSTLY_TRUE
3100,TVPatrol,2021-09-18 11:02:20+00:00,"Naitala ngayong Sabado ang 23,134 karagdagang kaso ng #COVID19, ikalawang pinakamataas na arawang tala mula nang tamaan ang bansa ng pandemya. https://t.co/FYp7ONbsYu",TRUE
3102,Yayanfy_,2021-09-18 10:57:09+00:00,RT @DZMMTeleRadyo: Nursing attendant sa Cotabato namatay sa #COVID19 https://t.co/VHBPEwuEyF,TRUE
3103,Techboardz,2021-09-18 10:56:56+00:00,"TextNow Ã¢â‚¬"" Change TextNow number https://t.co/3BhOQYb4hh via  #fridaymorning #COVID19 #Corona #Covid_19 #Lockdown #AppleEvent #Apple iPhone #Applenews #textnow #sms #iPhone #Messages #TrendingNow #Trends #USAvPAR #USA #us @TextNow @TextNowHelp @Teste2Textnow",INVALID
3104,JanPons10,2021-09-18 10:55:54+00:00,RT @DZMMTeleRadyo: ALAMIN: Ilang paalala para sa magsisimba sa Quiapo sa Linggo #COVID19 #COVID19Quarantine https://t.co/yJD3epyE7U,INVALID
3109,DZMMTeleRadyo,2021-09-18 10:45:00+00:00,Nursing attendant sa Cotabato namatay sa #COVID19 https://t.co/VHBPEwuEyF,TRUE
3110,JohnDexterCruz4,2021-09-18 10:42:46+00:00,"RT @News5PH: 23,134 NEW CASES

JUST IN | Umabot na sa 2,347,550 ang kabuuang bilang ng tinamaan ng #COVID19 sa Pilipinas matapos makapagtalÃ¢â‚¬Â¦",TRUE
3114,News5PH,2021-09-18 10:38:42+00:00,"Ã¢â‚¬Â¢ Patuloy na mino-monitor ng mga doktor ang kondisyon ni Manila Archbishop Jose Cardinal Advincula matapos magpositibo sa #COVID19.

FULL POST: https://t.co/iXwUuBbhtf",TRUE
3124,ABSCBNNews,2021-09-18 10:15:00+00:00,"SPMC sa Davao City puno na; moderate, critical #COVID19 cases lang muna tatanggapin

https://t.co/n1jTx6zLcK",TRUE
3125,DZMMTeleRadyo,2021-09-18 10:15:00+00:00,"Mga mall, restoran sa Metro Manila dinagsa sa unang Sabado ng Alert Level 4 #COVID19 #COVID19Quarantine https://t.co/RjC0dmspOa",TRUE
3128,kunta_kintetz,2021-09-18 10:10:34+00:00,"@privaldinho Hapa na wao wazuie Makambo, Seisal , Mukoko, Bangala kisha Kigosi, Manara @HajiManara na Senzo @SMbatha_Senzo . Wote wawe na Covid19.",INVALID
3130,sadpp1986,2021-09-18 10:03:35+00:00,"Panalangin para sa proteksyon at kagalingan mula sa COVID-19. For your Mass intentions, kindly post them down in the comments section.

#ParengTonio #MissaAntipolensis #Covid19 #Catholic #SpiritualCommunion #Antipolensis #Jesus #500YearsOfChristianity #OnlineMass #Saturday",INVALID
3131,corjhann,2021-09-18 10:00:52+00:00,Pag ako nagpositive sa Covid19Ã¢â‚¬Â¦ hindi ko mapapatawad opisinang toÃ¢â‚¬Â¦ Ã°Å¸Å’Âµ,INVALID
3134,annacollins52,2021-09-18 09:59:23+00:00,RT @elizepimentel: @DickGordonDG Grabe na eto madlang peeps. Eto na taxes natin. Imbes na mapunta sa covid19 pandemic response eh napunta sÃ¢â‚¬Â¦,INVALIDT
3137,DZMMTeleRadyo,2021-09-18 09:45:00+00:00,ALAMIN: Ilang paalala para sa magsisimba sa Quiapo sa Linggo #COVID19 #COVID19Quarantine https://t.co/yJD3epyE7U,INVALID
3140,bheyz,2021-09-18 09:42:21+00:00,"RT @DZMMTeleRadyo: Matapos paulit-ulit na insultuhin ni Pangulong Rodrigo Duterte, nagpakawala ng maaanghang na pahayag si Sen. Richard GorÃ¢â‚¬Â¦",INVALID
3152,ABSCBNNews,2021-09-18 09:30:00+00:00,"Umabot na sa higit 2.347 milyon ang kumpirmadong kaso ng #COVID19 sa Pilipinas matapos makapagtala ng karagdagang 23,134 kaso, ikalawang pinakamataas mula nang tumama ang pandemya.

BASAHIN ang buong ulat: https://t.co/mG21kUItMo https://t.co/QLv0T8eT80",TRUE
3153,UK999ers,2021-09-18 09:27:36+00:00,"@MariaSTsehai @IMFAfrica @mwigulunchemba1 @freemanmbowetz Hapana asante kwa @FCDOtravelGovUK na @CDCGlobal, nchi yangu bado iko kwenye #RedList. Ikiwa umepungukiwa na likizo kwa usiku 10+ nchini #Tanzania
kati ya Okt 2021 na Mei 2022, na ukamata #COVID19, tutakurudisha nyumbani na tutalipa fidia ya Pauni 50,000. Tunahitaji watalii sana.",INVALID
3155,DZMMTeleRadyo,2021-09-18 09:15:00+00:00,DOH di pa nakikita ang peak ng #COVID19 cases sa Metro Manila https://t.co/6npCNlUcap,TRUE
3158,CraizyIconic21,2021-09-18 09:06:58+00:00,"RT @globalpeacetz: Kila mwaka, @UmojaWaMataifa hutoa kaulimbiu ya kuchagiza maadhimisho ya #SikuYaAmani.

Kauli mbiu mwaka huu 2021 ni Ã¢â‚¬Å“RecÃ¢â‚¬Â¦",INVALID
3162,RadioRubavu,2021-09-18 08:52:31+00:00,"Icyorezo cya #COVID19 kiracyahari. Komeza wubahirize amabwiriza y'ibanze yo kwirinda ikwirakwira ry'ubwandu harimo kwambara neza agapfukamunwa, gusukura intoki no guhana intera igihe uri mu bantu benshi. #RwOT https://t.co/V8uQG5MvtN",INVALID
3171,narcissusfarm,2021-09-18 08:33:56+00:00,"Para sa hindi pa rin marunong magsuot ng face mask/face shield gawin n'yong 2.2M. Para sa ayaw magpabakuna 2.5M. At para sa mga di pa rin naniniwala na may Covid19, singilin nyo sila ng 10M. https://t.co/rkBggOzLz7",INVALID
3176,bulgarofficial,2021-09-18 08:31:04+00:00,"TINGNAN: #Breaking, nakapagtala na ng higit 2.347 milyon na kumpirmadong kaso ng #COVID19 sa Pilipinas, ito'y matapos na magkaroon ng karagdagang 23,134 na kaso ngayon araw. https://t.co/qYGk8zAdCp",TRUE
3177,IDooram,2021-09-18 08:29:48+00:00,"Rendu golilu esukunte #COVID19 poddhi ani cheppadam, flood relief edhi ante covid ki vadam anatam !! last year disaster relief funds mottham kaali chesaru ani tweet esthe evaro wrong cheppa annaru ga !! 

""No single paisa worth crop loss occurred other than a reduction of yield"" https://t.co/sL9v557Vzz",INVALID
3178,AbdallaZanzibar,2021-09-18 08:28:08+00:00,@Dingiiiiiii @HKigwangalla Pax za selous Serengeti Ngorongoro manyara mikumi Ruaha zipitie vizuri You'll get something Last Hk alikuwa Kwenye mikakati mizuri sana mimi Binafsi na kampuni nampa pongezi sana alituvusha salama Kwenye challenge zote Pamoja na season Ya covid19 congratulations  @HKigwangalla,INVALID
3185,mohit09_raj,2021-09-18 08:06:29+00:00,"RT @Suraj44940988: #openCU #opencu
#openchandigarhuniversity #COVID19  @raftaarmusic @SATNAM_CU @sherryontopp @SonuSood @FcSonuSood @the_hiÃ¢â‚¬Â¦",INVALID
3188,News5PH,2021-09-18 08:01:25+00:00,"23,134 NEW CASES

JUST IN | Umabot na sa 2,347,550 ang kabuuang bilang ng tinamaan ng #COVID19 sa Pilipinas matapos makapagtala ang DOH ng higit 23,000 na bagong kaso ng infections. https://t.co/ADVjqnDGDx",TRUE
3192,News5PH,2021-09-18 07:57:15+00:00,"JUST IN | Nakarating na sa bansa ang karagdagang 961,000 doses ng Moderna #COVID19 vaccine. https://t.co/Fh2Doxmadl",TRUE
3193,SongaJustin1,2021-09-18 07:56:21+00:00,"@Rwandapolice ,
Murebye uko ubukungu buhagaze uyu munsi mukanareba ikibazo cya COVID19 gutanga iminsi 3 gusa yo kwishyura amande sibyo rwose. Mukanashyiraho 10.000 yose igihe umuntu atabonye ubwishyu? You have  to be realistic. @RNPSpokesperson @imfurayiwacu @AngelMutabaruka",INVALID
3195,ABSCBNNews,2021-09-18 07:53:48+00:00,"JUST IN: Dumating na sa Pilipinas ngayong Sabado ang karagdagang 961,000 doses ng bakuna kontra #COVID19 ng Moderna. #COVID19VaccinePH 

BASAHIN ang kaugnay na ulat: https://t.co/l3ranA52Of https://t.co/9pslfCU0yj",TRUE
